fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
31,Pauli,1,1,linear,['Ti'],[24.44],[16.26446778],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[18.04975607 19.70623406 26.58531449 20.73407567  6.94211968 22.82161972 34.75589645 37.35059937  9.78889006  7.69462461  6.8423173   7.10423084  8.40327884 10.11235614 13.46955367 16.6319125  20.41337133 21.36185247 21.13306175 21.67948612],0.7088222160759605
31,Pauli,1,1,full,['Ti'],[24.44],[27.09770797],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[18.40033614 17.05036526 28.69110996 22.11558824  8.62403488 17.74475093 26.54763773 32.02431481 12.41412841 10.50951284  7.34935159  8.54888013  9.77435757 11.47948248 13.22372782 14.41491688 14.33544526 22.47582894  9.37316218 19.87492351],0.5264349270223496
31,Pauli,1,1,circular,['Ti'],[24.44],[15.26291646],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.63711964 19.01417563 27.77945741 24.15856423 11.90022096 21.0795438  30.44230915 34.93229417 12.546439   10.47348488 11.11823634 12.16967111 13.30229294 13.77537943 15.00685616 15.46532629 16.02635147 27.60319095 15.82092993 20.50915277],0.6338608004873754
31,Pauli,1,2,linear,['Ti'],[24.44],[11.73794046],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[18.96020525 19.76742511 25.52528469 21.56276172  8.12575542 19.8102395  34.93757952 34.92392243  6.92316216  5.88531865  6.52218588  5.57160924  5.79344488  6.45616075  7.98616469  9.80067839 11.83957256 26.03523702 23.0240146  24.12930103],0.8206108077421685
31,Pauli,1,2,full,['Ti'],[24.44],[15.5433251],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.10066408 17.68480434 26.79989835 22.32826308 11.3463076  16.26281308 31.26235689 30.70757187  5.17254463  5.50418163  7.92777432  9.7648975  11.15893999 11.06801779 10.74149546  9.58488644  7.64216058 36.19222503 21.86178721 23.15846748],0.806616776762743
31,Pauli,1,2,circular,['Ti'],[24.44],[15.56450437],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.09865008 17.68991338 26.80040992 22.31755341 11.35154848 16.26423503 31.25759723 30.70042881  5.18108142  5.50912913  7.92823025  9.76194174 11.15949591 11.06956037 10.74357285  9.58614874  7.6417718  36.19987038 21.87192634 23.17133562],0.8066201849519918
31,Pauli,1,3,linear,['Ti'],[24.44],[13.55846327],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[24.33137907 22.74488761 21.75593635 21.45445369 10.81085827 19.64698727 27.60726045 31.05311913 10.16683515  5.45641618  6.2825421   6.45605804  8.5700086   8.78118381  9.33544364  9.2594669  11.3196539  30.62987799 31.958431   17.22684913],0.8070934128451226
31,Pauli,1,3,full,['Ti'],[24.44],[18.69328114],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.71089218 17.14865136 30.02518955 23.19878615 12.96921144 15.65433297 31.47998387 30.41240727  4.56155394  3.02912331  8.35554668  7.99559232 10.65135103 10.82699184 11.44978767 10.80569788 10.0419713  32.16097518 22.7062137  26.1304428 ],0.8277624600557131
31,Pauli,1,3,circular,['Ti'],[24.44],[18.60625954],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.7913582  17.14012335 30.01308672 23.21595112 13.01118233 15.64790266 31.42973777 30.45333369  4.60586856  3.08597256  8.38866257  8.00626712 10.65276776 10.82144906 11.43517753 10.78536921 10.01043814 32.22090706 22.73703811 26.13068775],0.8277640199977995
31,Pauli,1,4,linear,['Ti'],[24.44],[17.70841876],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[23.60516402 18.71096365 28.76556465 24.1407099   7.18131673 21.4866887  32.54287269 37.19761685 10.12207493  5.89380764  4.52764776  5.138755    6.92612743  8.01546603  9.80279878 10.97671229 12.91868461 30.80906627 31.2512621  24.12007507],0.9073540339292455
