fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
43,Pauli,1,1,linear,['Y'],[8.52],[6.89190964],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[17.42664421 20.02258846 17.29382154 27.12976427 20.22703847 23.78127618 34.95856246 36.97129809 10.06571225  7.99962019  6.86265177  6.7783112   7.99633645  9.67367234 13.21026416 16.56563159 20.75177136 20.99377943 21.58019511 21.73298713],0.6876255212866339
43,Pauli,1,1,full,['Y'],[8.52],[12.15405265],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.24306946 19.93314961 18.78496671 28.84402763 24.68785979 20.61133046 31.28411553 34.28103145 13.12707359 11.23057368 11.68812845 12.62564047 13.50449659 13.84986366 15.01526053 15.41331563 15.92229483 28.1823397  15.88940829 21.69272805],0.6156937549722326
43,Pauli,1,1,circular,['Y'],[8.52],[12.16013848],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.24340923 19.93132486 18.7700707  28.84040662 24.68739351 20.61486744 31.28476442 34.28988572 13.12298697 11.23176724 11.69344368 12.6299694  13.50803159 13.85209303 15.01630291 15.41348197 15.92204705 28.18566631 15.89335736 21.69648343],0.6156939856778302
43,Pauli,1,2,linear,['Y'],[8.52],[8.19131457],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[20.25803025 18.39118491 15.58597467 24.79226449 20.78783916 20.17699471 33.56400339 33.66532023  7.53509997  5.84542148  6.67922997  5.80751057  6.11236625  6.66612602  8.43967971 10.31178462 12.97617106 26.9643061  22.44127127 21.31573504],0.785877186397236
43,Pauli,1,2,full,['Y'],[8.52],[12.10074707],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.67890627 18.88875819 20.80812798 27.82496912 20.64916234 15.85115024 31.96284753 29.47794698  6.14999234  6.15965621  8.58496238 10.15276311 11.68268132 11.36555795 10.77266469  9.19529463  7.11675984 34.59911826 22.64790033 24.20657954],0.798074987565943
43,Pauli,1,2,circular,['Y'],[8.52],[12.09700909],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.67956166 18.88565194 20.80016713 27.8227927  20.65129823 15.85302306 31.96359458 29.47682221  6.14635832  6.15441461  8.58154874 10.15206579 11.6827285  11.36659886 10.77454676  9.19768256  7.11848175 34.60227088 22.6460248  24.20179109],0.7980750083754237
43,Pauli,1,3,linear,['Y'],[8.52],[5.3149694],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[20.75373886 20.47492438 19.03611839 28.6684554  23.89325333 20.7503195  29.72996816 34.81601755  7.84102885  6.95676606  5.09310676  5.32889017  5.51534063  6.94195771  9.42792543 12.26415196 15.42251021 27.95094955 22.34213796 24.79979899],0.8015211767209007
43,Pauli,1,3,full,['Y'],[8.52],[14.56429025],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[24.42187181 18.55314829 23.32163769 30.86130254 22.35559256 15.36144665 31.61133148 30.54437762  4.74147382  3.21294712  9.58031296  8.59183536 11.55985509 11.59632995 12.13387905 11.28032932 10.55066815 31.38241426 24.03981501 26.56160649],0.833888914935935
43,Pauli,1,3,circular,['Y'],[8.52],[12.54722489],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.68367469 17.87981019 23.96418047 30.50675488 24.32870124 15.87193721 33.80018063 30.58517515  4.49666291  4.36608996  8.81661813  9.60131102 11.29995977 11.24105054 11.07807709 10.25333378  9.48224143 33.99717735 23.28950009 23.26953558],0.8420484624745013
43,Pauli,1,4,linear,['Y'],[8.52],[6.48272357],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[23.60161612 18.56314294 21.28197314 28.79806532 20.98021824 22.52206571 31.3670761  35.87909983  9.08660891  6.76091438  5.10822414  5.12566034  5.82298755  6.47354644  8.38390469 10.00463693 13.47966508 29.84052192 27.7144383  20.81604041],0.8810942855589887
