fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
38,Pauli,1,1,linear,['Re'],[35.35],[16.35976026],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[15.43832044 21.36499727 17.52686543 28.87036502 19.14357144  4.83159443 22.71809369 33.85878628 36.73008818 12.16698928  7.30919167  4.61101261  4.62958169  6.18077657  8.12240427 11.71134279 15.2862883  19.90036266 23.74461309 19.4995182 ],0.7505102069277126
38,Pauli,1,1,full,['Re'],[35.35],[18.8780673],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[21.11667408 18.71191849 21.11504666 31.50434206 18.66531276  9.79953415 19.51964937 31.03843931 32.4156418  11.95056252  8.93907387  8.58219545  9.43671956 10.55216075 11.33754908 12.80899888 13.69091096 15.14637472 11.27863614 18.45073963],0.6173317264298657
38,Pauli,1,1,circular,['Re'],[35.35],[12.59778612],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[21.68946977 16.04432327 27.19938619 32.7934254  15.84581484  9.74508697 18.63344996 31.62534853 30.78100159 10.95589032  8.87020142  8.03007782  9.30394948 10.40586396 11.1471542  12.39547367 12.90189539 14.19203485 10.75234183 19.16779812],0.6171398213485741
38,Pauli,1,2,linear,['Re'],[35.35],[19.50717945],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[18.04823175 21.73658878 14.10190539 26.9031396  23.49715831  7.50183281 20.7846566  32.9753775  32.75248123  8.33979687  6.31060969  6.6534573   5.91778765  5.87971834  6.60198163  8.16580887 10.36332804 13.31528071 26.58644425 20.58399235],0.8093229075296039
38,Pauli,1,2,full,['Re'],[35.35],[34.70976262],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.77843309 18.74079475 20.87673258 28.00743179 20.56394426 11.55908404 15.8019741  32.19532581 29.54771268  6.25469608  6.18023559  8.17118877  9.82966678 11.3880342  11.17291456 10.73765339  9.29985185  7.30716805 22.09613761 24.19804096],0.7813703233277176
38,Pauli,1,2,circular,['Re'],[35.35],[32.10534993],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[27.78426607 15.93858771 21.92520909 29.93539886 21.41473946 11.79424916 14.9102975  31.05061487 29.18085438  7.34495618  5.80973977  7.58778566  8.63539868 11.11800697 11.29663956 11.7155032  10.66865436  9.12587931 23.26386099 24.60883089],0.7933457927133389
38,Pauli,1,3,linear,['Re'],[35.35],[21.82773115],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[20.72715712 20.00159424 18.53607976 28.63376035 24.75563496  9.16269125 18.9109726  31.39813674 36.83743911  8.88185801  5.52770585  6.83107053  6.47293189  7.40625034  8.05904624  9.55168047 11.2003534  13.98511532 30.04504573 24.02289016],0.8800026074072943
38,Pauli,1,3,full,['Re'],[35.35],[29.1937207],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.16631223 18.1221648  22.42599848 30.68661613 21.23067126 13.52502631 15.86720882 33.56317578 30.13943351  5.06955571  2.96267928  8.78840627  8.43882419 11.52416556 11.57118842 12.16483194 11.20489524 10.34956683 23.47673816 26.39649343],0.8202400497929259
38,Pauli,1,3,circular,['Re'],[35.35],[33.65952688],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.91310263 17.73970776 24.25520588 30.63503683 24.22118016 11.89658306 16.02663791 34.08108912 30.62120544  4.72187216  4.42907894  8.3124825   9.21514314 10.94917637 11.00449521 11.01969491 10.32505048  9.59182764 22.76227844 23.28488895],0.8279802370921061
38,Pauli,1,4,linear,['Re'],[35.35],[22.72166311],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[22.90377515 18.39525284 19.27462326 30.4617135  24.14362564  7.66025067 20.12390969 31.79081862 36.96624437  9.7925477   6.57360094  5.99790641  6.11533176  6.73550376  7.2833961   8.59042053  9.92100105 12.85457638 32.4826767  22.16998272],0.9107652789976525
38,Pauli,1,4,full,['Re'],[35.35],[31.24224715],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.74659774 16.55873944 24.34317059 31.30267124 23.79645824 13.16638286 15.29776604 34.49456637 31.27680621  4.53100971  2.83909344  8.70592737  8.63593316 11.14380331 11.22431884 11.60366095 10.85951072 10.32910605 23.63400987 24.23396965],0.8394727095275292
38,Pauli,1,4,circular,['Re'],[35.35],[33.84009268],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[22.88720807 17.03477284 22.65620841 25.57146368 21.28840154 13.04490161 15.70273265 31.07461473 30.32183176  7.50015598  5.59390246  8.04216644  8.9424754  11.24556973 11.3452992  11.92250233 11.36039838 10.50376307 26.404763   20.59618611],0.8062785792040257
38,Pauli,1,5,linear,['Re'],[35.35],[22.91817296],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[22.91834778 18.23667544 19.28712069 30.35810266 24.17921947  7.78408912 20.09757832 31.72355743 37.00602769  9.70121365  6.52222131  6.09610584  6.16646312  6.77830884  7.31732225  8.61118706  9.92832515 12.78537512 32.42042617 22.24530823],0.9109310327823957
38,Pauli,1,5,full,['Re'],[35.35],[31.77191163],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[26.40728433 16.39013145 24.55413507 31.65122821 24.20014311 13.1223044  15.59218628 34.17057468 31.39074325  5.01522822  3.15812531  8.50641747  8.44474811 11.14847247 11.33024955 11.83230146 11.10086588 10.52245323 23.79021718 23.69026727],0.8408640107938037
38,Pauli,1,5,circular,['Re'],[35.35],[33.4312829],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.99254102 16.00927311 23.90205149 30.74882549 24.24841008 13.46919197 15.85804623 33.41711243 31.64662004  5.86707109  4.14917516  8.24583938  8.52848171 11.34556618 11.57916736 11.96081273 11.03845556 10.12746751 24.28534679 22.07426537],0.8385258431021635
