fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
11,Pauli,1,1,linear,['Ti'],[24.44],[16.26507527],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[18.04029131 19.71667556 26.59261093 20.73441728  6.94095149 22.83286701 34.7636867  37.34754639  9.80335131  7.70414657  6.84249837  7.0907982   8.38627688 10.09443416 13.4541625  16.62187982 20.4137753  21.33837777 21.15074529 21.68107946],0.7088228251839106
11,Pauli,1,1,full,['Ti'],[24.44],[15.2591363],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.64656686 19.01089457 27.76898633 24.16432675 11.8985988  21.07394    30.44358801 34.93846976 12.54577464 10.47200796 11.11641422 12.16704927 13.30009482 13.77397133 15.00663009 15.46602233 16.0274411  27.60454402 15.81975055 20.51514699],0.6338609785051521
11,Pauli,1,1,circular,['Ti'],[24.44],[15.23567599],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.65813974 19.00349752 27.75191773 24.16467567 11.89429373 21.05891708 30.4312022  34.94129963 12.54923216 10.46608703 11.10886435 12.16034317 13.2954975  13.77026349 15.00187048 15.46032557 16.02068227 27.59291857 15.82083992 20.50266895],0.6338602431233727
11,Pauli,1,2,linear,['Ti'],[24.44],[11.53994279],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[19.00715747 19.83110064 25.44249622 21.67480598  8.04586616 19.81047919 34.95534871 34.92781667  6.76750603  5.80953067  6.47564392  5.63097847  5.84069432  6.5245021   8.04167742  9.86244282 11.88731921 25.9507504  23.09384436 24.32111209],0.8206906627366652
11,Pauli,1,2,full,['Ti'],[24.44],[14.88570401],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.27072911 17.40555536 26.73136322 22.62865296 11.27193364 16.28805537 31.15011651 30.7624788   5.10659451  5.51889317  7.85437556  9.74344984 11.12103804 11.05778298 10.77837901  9.67847649  7.74689506 36.31816632 21.86317793 23.02894713],0.8064930973009091
11,Pauli,1,2,circular,['Ti'],[24.44],[15.88591437],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.01657705 17.8023528  26.85712466 22.18075697 11.39124567 16.22431109 31.27880757 30.6806677   5.23863932  5.53278602  7.96322572  9.75662652 11.16002709 11.05304014 10.70389224  9.52013866  7.57687511 36.11891539 21.87436429 23.25859458],0.806633802277899
11,Pauli,1,3,linear,['Ti'],[24.44],[15.080445],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[20.22545514 20.99008716 27.13036655 23.77802303  5.83630692 20.06360444 31.12977303 35.94265738  5.85526354  5.8782531   5.32520962  6.04228226  6.08691295  7.29198141  9.21493884 11.58465618 14.14781675 28.07526655 21.76755775 25.67435026],0.81665190091849
11,Pauli,1,3,full,['Ti'],[24.44],[18.64127795],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.04111134 17.09122892 30.49924068 22.31172346 12.93583693 16.09380371 32.11411544 30.25661219  5.59700247  3.76163975  8.28647117  8.41042755 11.20897819 11.39750213 11.91028014 11.01782608  9.77607425 32.22619337 23.12117081 24.85849519],0.8318636954533473
11,Pauli,1,3,circular,['Ti'],[24.44],[18.60352003],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.02864143 17.08761574 30.50939113 22.32759001 12.9396725  16.11094703 32.09699059 30.25679053  5.59606748  3.76417479  8.29020666  8.42424605 11.22251668 11.41218773 11.92159555 11.02647318  9.77789711 32.24843305 23.12010517 24.83891018],0.8318628450539476
11,Pauli,1,4,linear,['Ti'],[24.44],[17.66742818],['Be' 'Sc' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[23.62671849 18.68757407 28.82610249 24.10190939  7.16222299 21.51029784 32.49597086 37.32161161 10.18550353  5.89620393  4.49554741  5.10505035  6.91918576  8.0188858   9.81980052 10.99444978 12.92678546 30.76952781 31.24898549 24.06308183],0.9074430854486824
