fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
8,Pauli,1,1,linear,['Re'],[35.35],[16.35955116],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[15.42695631 21.36572898 17.54917484 28.88141543 19.13206917  4.82890851 22.7283185  33.8560381  36.72516662 12.16525974  7.30740963  4.60871499  4.63287073  6.18594539  8.12820926 11.71849077 15.2932046  19.90762535 23.74541337 19.49840487],0.7505097436967431
8,Pauli,1,1,full,['Re'],[35.35],[12.55264739],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[21.71170736 16.0145653  27.27559255 32.7875188  15.84508835  9.75762061 18.62613657 31.61546677 30.74607081 10.94853566  8.88535557  8.04172605  9.32196439 10.42002406 11.15725814 12.39797622 12.89538319 14.17594603 10.77840679 19.18722707],0.6171385548864148
8,Pauli,1,1,circular,['Re'],[35.35],[18.88453075],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[21.11776278 18.71370333 21.11273097 31.50256044 18.67022578  9.79988235 19.51896712 31.03820827 32.41760624 11.95267392  8.94058264  8.58320856  9.43734661 10.55272662 11.33802633 12.80954999 13.6915321  15.14660342 11.2803219  18.45113518],0.6173317232157762
8,Pauli,1,2,linear,['Re'],[35.35],[19.49292449],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[18.04437024 21.7385735  14.1122596  26.90337519 23.4964558   7.49629834 20.78243206 32.96375631 32.74202144  8.33081047  6.30754532  6.65320974  5.92520407  5.88460125  6.60723469  8.16987999 10.36767763 13.32038897 26.58517728 20.57901727],0.809322345364172
8,Pauli,1,2,full,['Re'],[35.35],[32.08190804],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[27.79764392 15.92927997 21.93506281 29.92977572 21.40858154 11.80148128 14.90571731 31.05386663 29.17900755  7.34105965  5.80431098  7.59204797  8.63026107 11.11511305 11.29351701 11.71434552 10.66877962  9.13022373 23.26702075 24.6065569 ],0.7933462477718796
8,Pauli,1,2,circular,['Re'],[35.35],[34.71329128],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.78021513 18.74041037 20.86919892 28.00528345 20.5655681  11.55773384 15.79971026 32.19469306 29.55009137  6.25137755  6.17894195  8.16971465  9.82657402 11.38391398 11.16874261 10.73386901  9.29711528  7.30591709 22.09425691 24.20249978],0.7813702023695294
8,Pauli,1,3,linear,['Re'],[35.35],[16.21487089],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[19.07075656 22.35715716 18.72395263 27.85133747 23.7332603   7.70291852 19.60068111 30.11251174 34.55306488  7.07766986  6.75558297  7.47494929  7.32808774  6.63719755  7.04625714  8.52966576 10.93803624 15.55095806 27.77561208 20.16067255],0.8403595852799968
8,Pauli,1,3,full,['Re'],[35.35],[33.66908778],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.90856566 17.74867229 24.24962804 30.64447756 24.21708351 11.90070193 16.02153091 34.07265754 30.61398421  4.71985193  4.43124872  8.31468938  9.21794942 10.95196764 11.00466811 11.01580081 10.3168244   9.58087665 22.76706968 23.28961574],0.8279803826719906
8,Pauli,1,3,circular,['Re'],[35.35],[29.22744234],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.17582712 18.13292783 22.46281762 30.68198496 21.20051773 13.55201185 15.87508272 33.52574734 30.16162255  5.11545829  3.00692808  8.81112791  8.43402956 11.5185518  11.56461867 12.16351951 11.20845983 10.36276307 23.49555621 26.40192574],0.8202428221820797
8,Pauli,1,4,linear,['Re'],[35.35],[21.74866392],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[22.57623885 18.81877574 19.23331196 30.226119   24.08468026  7.39868887 19.84741653 31.95722344 36.71726504  9.28182592  6.58927963  6.00330753  6.33070339  6.73996407  7.24974444  8.53052031  9.94844162 13.15055373 31.82144463 21.96866774],0.9073828819533387
8,Pauli,1,4,full,['Re'],[35.35],[30.61977821],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[26.20390726 16.42725806 24.06473684 31.28205109 22.97471434 12.81484185 15.46745057 34.85418381 30.67146842  4.72616942  2.71623294  8.27125449  8.49418846 11.26987019 11.45284323 11.97681505 11.18228391 10.4118101  23.66181794 24.02131053],0.8377455845367733
8,Pauli,1,4,circular,['Re'],[35.35],[31.39590602],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[25.30771678 17.42771837 25.75553797 31.66390425 24.07469106 13.22658155 15.50172056 34.64576806 31.77940246  4.78347753  3.02696928  8.72187423  8.59404606 11.36486638 11.60281578 12.15770619 11.45046893 10.76025239 23.53205537 25.37516023],0.8362806314886473
8,Pauli,1,5,linear,['Re'],[35.35],[22.88453996],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 38.54 22.09],[22.90443474 18.21673629 19.27600672 30.40944035 24.18692503  7.77389327 20.04589664 31.77083337 36.98543885  9.70846192  6.55831121  6.10982943  6.20034534  6.78655797  7.3135812   8.58122947  9.88036011 12.71995663 32.36786004 22.20959276],0.9109155542868044
