fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
23,Pauli,1,1,linear,['Ru'],[40.5],[36.58196948],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[17.15460196 20.26059025 17.58895981 27.35167281 20.29132436  7.10946405 24.42154289 35.07745214 10.14969908  8.3000302   7.1596161   6.8846848   7.98379491  9.6023434  13.14985319 16.54737614 20.81772689 21.12135683 21.68219385 21.95108432],0.6467336781523212
23,Pauli,1,1,full,['Ru'],[40.5],[32.22757901],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.06591347 19.95154728 18.58899242 29.69306035 23.24888588 10.8863774  21.62753398 30.20362374 12.664574   10.02021016 10.23475527 11.67712706 12.90324671 13.59931855 15.02028156 15.64714134 16.38245996 26.13338456 14.97141081 20.25326153],0.5703543335758363
23,Pauli,1,1,circular,['Ru'],[40.5],[12.09990881],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[19.21240492 12.22171095 19.57974543 16.26155367 14.44041802  8.53356218 12.28956869 26.86292997  9.82342576 11.85809952  7.81780409 11.35965958 11.02312239 10.06230406 10.31405437  9.61991318  9.29924561 29.91732376 21.29874093 26.13932071],0.548482882785613
23,Pauli,1,2,linear,['Ru'],[40.5],[30.42344286],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[19.91131017 19.07913968 16.4783107  24.84486064 21.71594152  9.51757096 20.90473027 32.75713471  8.2369234   6.72934693  7.98628119  6.54657264  6.46959885  6.68875024  8.10006732  9.77789517 12.36339722 25.72015022 24.34875021 21.20961635],0.7782444884105727
23,Pauli,1,2,full,['Ru'],[40.5],[22.01976848],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.75638661 18.95895275 22.04192172 27.43841557 22.39528152 11.51406725 15.32670075 31.60888146  2.56016329  2.93918972  7.81079436 10.45159006 12.17123641 11.92650599 11.27181486  9.49843012  7.27484537 34.4960373  23.58243013 26.63736193],0.8177495471373313
23,Pauli,1,2,circular,['Ru'],[40.5],[22.86142772],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.71237247 18.71585441 24.22958389 28.69738283 21.30279712 11.56907409 15.70409954 32.26007181  4.36187444  4.45203811  7.8246649  10.38626239 12.34260385 12.2424242  11.7622521  10.04637293  7.7271949  34.26581383 23.44666363 25.80780756],0.825488187623581
23,Pauli,1,3,linear,['Ru'],[40.5],[32.10423594],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[23.96995035 16.46080259 20.64908023 29.36143818 23.43567395  6.09698829 22.16033318 31.86037528 10.57941847  7.84025331  5.4706969   6.63866683  7.03641653  7.88613259  9.19298414 10.34985417 12.19436741 28.4057225  30.68433564 23.27206153],0.875378100257249
23,Pauli,1,3,full,['Ru'],[40.5],[23.27050436],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.57255202 17.12502332 21.96459973 30.48761122 21.89485864 11.91029572 17.56496126 31.52293519  4.62481538  3.19609438  7.63752557  8.66134521 11.34648186 11.56126089 12.23243224 11.34867593 10.29483971 31.12750083 24.90183568 26.9084774 ],0.8565525988857179
23,Pauli,1,3,circular,['Ru'],[40.5],[24.83981936],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.4414472  18.45169111 23.97168391 30.86025496 23.46892645 12.14889701 17.81195972 32.30794714  3.81956871  3.69997373  8.03117985  8.9546361  11.09625566 11.14396242 11.33299565 10.44886224  9.68187915 32.23695295 24.06464794 24.02908686],0.8634162730709923
23,Pauli,1,4,linear,['Ru'],[40.5],[31.00053336],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19  1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[24.46693827 17.72248152 21.76367599 28.71195141 21.64927151  6.95901126 22.34080473 31.01218506  9.04404532  6.86618608  5.60745133  5.58117034  6.21590558  6.89666354  8.72466389 10.31407296 13.48942035 29.71095373 28.53623849 21.1801355 ],0.8761138061368775
