fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
27,Pauli,1,1,linear,['Os'],[38.54],[19.90602686],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[20.62114679 25.35057789 13.20004474 21.3373652  17.04751186  7.69370476 21.64666348 25.75864438 31.8273935  13.92330459 10.97734686  5.46464769  5.6575334   6.99875639  8.09091269 10.06279885 11.61823214 14.23956738 33.6538046  21.88047718],0.6791900925640187
27,Pauli,1,1,full,['Os'],[38.54],[8.41164833],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[20.49892111 17.37441906 23.37381506 31.07394234 19.71862654  8.20014364 20.32783492 32.89771039 34.03418276 11.038974    8.46891239  7.51458535  8.37844323  9.77501043 11.21772846 13.83358943 15.61172046 17.5061477  21.98262124 20.48039871],0.8005201369959483
27,Pauli,1,1,circular,['Os'],[38.54],[8.41220048],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[20.50079177 17.37439655 23.37430348 31.07195815 19.71913944  8.20023908 20.32687366 32.89724942 34.03369687 11.03982554  8.46949717  7.51469333  8.37756064  9.77388067 11.21651914 13.83256966 15.61102323 17.50593013 21.98288995 20.48115126],0.8005201492837541
27,Pauli,1,2,linear,['Os'],[38.54],[15.62700895],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[18.45323874 17.55595354 17.85224144 28.34204285 18.53419787  7.93689216 19.52861047 32.65057001 37.15844331  7.4641543   7.75673596  6.95104277  7.6483366   8.12825397  8.86646003 10.59083015 11.91065368 13.09765242 32.69435465 23.52259756],0.893933058932405
27,Pauli,1,2,full,['Os'],[38.54],[13.11799719],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[22.91311792 18.14050463 19.24902    28.78232022 19.62591084  7.69812705 17.01794014 34.89084272 32.16614853  6.10959367  6.62749381  6.21904411  7.4639208   8.73383863  9.23978588 10.29989221 10.67220104 10.76749908 32.65400552 24.822332  ],0.9021477794540607
27,Pauli,1,2,circular,['Os'],[38.54],[13.39645829],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[22.96350727 18.1919851  19.59736507 28.84782951 19.4734634   7.74169969 16.97366671 35.0735967  32.14797885  6.23391289  6.78228297  6.24920045  7.61391483  8.93194717  9.4147882  10.4249387  10.7031647  10.64017709 32.95890401 24.67151047],0.9024727270968438
27,Pauli,1,3,linear,['Os'],[38.54],[15.99542829],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[19.71353896 18.05531425 18.50627329 29.09687312 20.257013    7.31820379 19.50867901 31.74215314 36.22869111  7.80006911  7.80114264  6.46589854  7.05649079  7.51584665  8.40491087 10.31304746 11.90581176 13.33994136 32.98130173 23.61652257],0.9009406554381822
27,Pauli,1,3,full,['Os'],[38.54],[16.37949158],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[24.05377638 16.65384954 22.25860959 30.89260521 21.55768373  8.45798241 16.86149223 35.06306113 32.15811852  5.2058273   5.00089351  6.19991221  7.26391689  8.91437648  9.53895262 10.60720488 10.9976194  11.27695874 32.82196879 23.12169246],0.9306473870897134
27,Pauli,1,3,circular,['Os'],[38.54],[15.06815097],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[21.87863337 18.17959377 22.45166192 31.31968452 21.02423751  8.37656971 16.18090828 34.85057108 32.21155868  4.83316403  4.49416476  6.15105615  7.32279227  9.37222129 10.02502315 11.16774144 11.42173544 11.50570972 31.33230488 24.83419908],0.9224652662623475
27,Pauli,1,4,linear,['Os'],[38.54],[20.45440163],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[21.53009206 16.9361977  20.12350018 30.31069239 21.43321961  8.16284725 19.74089803 32.17408606 37.54280753  8.74322079  7.99219917  6.61451018  6.36021839  6.8397955   7.2681763   8.98498432 10.24732738 12.2042144  32.77885752 23.44356151],0.922749026661508
27,Pauli,1,4,full,['Os'],[38.54],[16.78356222],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[23.43479968 16.35724233 23.90675919 31.29890695 22.42894098  8.57940579 16.19372766 35.13413223 32.86848126  5.19900929  4.76242356  6.1212891   7.2276187   9.19407682  9.85589298 10.97550355 11.160897   11.39533566 33.7031442  23.59238798],0.9346854539008528
27,Pauli,1,4,circular,['Os'],[38.54],[16.4207178],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[23.51558913 16.76710432 23.05882681 31.42734963 22.11598025  8.40282131 16.34874474 35.46411332 32.63910749  4.73977579  4.34103238  6.10052461  7.24776497  9.10007026  9.77491605 10.89438941 11.23489502 11.48577156 32.52943299 23.72977749],0.9349465385081034
27,Pauli,1,5,linear,['Os'],[38.54],[21.67395099],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[21.46115736 16.46714339 20.48997429 30.16480769 21.63059053  7.82210244 19.9034404  32.49566501 37.57235232  8.83756696  7.64623156  6.34322585  6.08537834  6.66516893  7.24308223  9.08138463 10.47041863 12.45808875 32.64733265 23.73985291],0.924311641871904
27,Pauli,1,5,full,['Os'],[38.54],[16.45788523],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 22.09],[23.43699979 16.64006211 23.43477053 31.22546768 22.3273777   8.33556158 16.33128757 35.49496413 32.83006067  4.96120339  4.51709013  6.0260733   7.14885421  9.04501635  9.73802254 10.90137455 11.2257646  11.48966065 33.06182463 23.57868454],0.9355136811284408
