fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
55,Pauli,1,1,linear,['Tl'],[22.09],[21.69720419],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[17.4597074  19.97728077 17.30816044 27.19997325 20.24871095  7.08928318 23.7311699  34.95918655 36.99975325 10.12923842  8.14862928  7.05631949  6.92413618  8.10305507  9.72988375 13.20872866 16.50445551 20.62901713 21.16486979 21.37723881],0.6942767521392913
55,Pauli,1,1,full,['Tl'],[22.09],[20.99029316],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[21.38135499 19.81420175 18.76550575 29.00070637 24.41997386 11.50242725 20.50650635 31.12262929 34.02588296 13.13681833 10.79278492 10.9893915  12.05132066 13.08223404 13.58663899 14.89271943 15.40396649 15.9875697  27.53904642 15.30449383],0.6216931870104568
55,Pauli,1,1,circular,['Tl'],[22.09],[20.98650436],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[21.38191262 19.8150451  18.76759379 29.00324307 24.41808061 11.49891655 20.50559697 31.12067772 34.02183438 13.1372854  10.79024569 10.98556321 12.04875494 13.08046808 13.58561698 14.89204577 15.40353    15.98729224 27.53397223 15.30209603],0.6216931177895849
55,Pauli,1,2,linear,['Tl'],[22.09],[15.90127608],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[21.9615761  19.38371632 15.94085277 24.13740882 20.54786005  9.35628329 20.01459396 32.14773298 34.36054202  9.87758597  5.82643404  6.74834086  6.1157786   7.21276511  7.51122298  8.93854141 10.02394856 12.38338938 26.69182577 24.05334013],0.7931649569583048
55,Pauli,1,2,full,['Tl'],[22.09],[25.60524008],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[25.20906329 18.85579264 21.18623659 28.21763724 20.51741483 11.45740514 15.9136778  31.74115778 29.25166162  5.77893952  6.09404767  8.07035513  9.53925428 11.03838781 10.82960178 10.45999564  9.1344487   7.38622819 35.11109526 21.76552682],0.8019041496084995
55,Pauli,1,2,circular,['Tl'],[22.09],[25.60215661],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[25.20472565 18.85928436 21.1819475  28.21719847 20.52336466 11.46026258 15.91907359 31.74282698 29.25034084  5.76951459  6.08914006  8.0742083   9.54644079 11.04527992 10.83512113 10.46281185  9.13478415  7.38401195 35.1108231  21.76688088],0.8019044478781404
55,Pauli,1,3,linear,['Tl'],[22.09],[27.36620123],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[19.51356787 18.98557553 17.4365959  28.57688854 23.02412806  7.68883959 20.00844304 31.19863573 33.45537965  8.6141287   6.97380713  6.29987188  5.98670673  6.49594679  7.49121694  9.37493225 11.41511245 13.58741379 28.39703862 23.40782413],0.8183876399396957
55,Pauli,1,3,full,['Tl'],[22.09],[29.35710095],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[23.18559882 17.84467833 23.39076949 30.72337999 21.61818097 13.15378982 15.99299984 31.46693053 29.13765323  3.93498448  2.43602272  8.32378684  7.25073325 10.18937956 10.36891673 11.38276604 10.97942738 11.00720312 31.31356231 23.09580855],0.8366300951265236
55,Pauli,1,3,circular,['Tl'],[22.09],[23.49501646],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[26.11191115 16.23032593 23.29429305 31.10905221 23.79873888 12.20080568 16.17699191 32.64984336 30.40066667  5.07949427  4.36720578  7.94418216  8.74933657 10.9733717  11.16065953 11.46303522 10.80070706 10.12196244 34.05187309 23.44639375],0.8467497968942915
55,Pauli,1,4,linear,['Tl'],[22.09],[24.58151103],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Tc' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 36.19 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54],[23.78457307 18.20577514 20.42658115 29.90620007 24.32546211  7.29174937 21.63344674 31.91374493 36.45532195 10.34044681  6.42225892  4.80665197  5.04847164  6.72776463  7.76681857  9.80363884 11.20410249 13.56485542 30.81488668 30.99028592],0.901937791870485
