fold_id,feature_map_name,feature_map_reps,ansatz_reps,entanglement,element test,actual test,predicted test,element train,actual train,predicted train,R2 train
45,Pauli,1,1,linear,['Tc'],[36.19],[24.80073163],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[26.48661542 26.57920387 15.17439188 19.62742539 21.66076676  3.54102362 24.31874348 35.103164   11.9388882   8.35917026  1.55335982  2.85259981  5.19472231  7.29379359 11.29034949 14.55267456 19.87573672 27.24989609 27.32839419 18.77240122],0.642427648650786
45,Pauli,1,1,full,['Tc'],[36.19],[12.66079646],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[20.91519141 15.07040547 28.02288977 25.98796405 17.66898738 13.55513418 11.2058415  22.2654996  10.08583492 10.71402988  9.26331824  7.64935373  8.1963157   9.13811115  9.2308975   9.37315036  8.82423477 32.71887782 18.67951858 27.84824327],0.5939085494065168
45,Pauli,1,1,circular,['Tc'],[36.19],[12.663733],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[20.92226436 15.06515916 28.01735094 25.97936946 17.66471846 13.56277742 11.21170883 22.27053039 10.08466985 10.71885305  9.27308334  7.64834882  8.19210186  9.13314808  9.22838805  9.37468522  8.83325689 32.71883739 18.67629147 27.83319728],0.5939084475694067
45,Pauli,1,2,linear,['Tc'],[36.19],[25.76991114],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[19.55835957 20.58445851 20.63123805 26.3232448  19.19337489  7.90055062 21.82145986 35.3176317  12.20038092 10.72724869  6.98536255  7.58404228  7.75419906  8.19030116  9.50507137 10.57379594 12.8837101  30.41030127 24.29074914 22.02705518],0.7862389416870267
45,Pauli,1,2,full,['Tc'],[36.19],[30.08156649],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.2923944  18.62904577 20.58401586 28.47510771 21.05380946 11.79092328 15.5815866  29.29789837  6.84401295  6.48618834  8.07334513  9.54604619 11.15624136 11.03916794 10.58961942  9.18973218  7.17723872 35.45508382 22.58331336 24.84114944],0.7868334310633781
45,Pauli,1,2,circular,['Tc'],[36.19],[25.45752009],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[22.61087774 17.59137475 23.21246353 25.30634789 23.10360575 13.0200434  13.0905929  26.10990547  5.14477749  2.78746465  7.9943018   7.32990472 10.13801683 10.03558244 10.72911019  9.97638515  9.76421053 30.30198179 25.22966246 27.20096003],0.7634376246143836
45,Pauli,1,3,linear,['Tc'],[36.19],[18.86054318],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[22.54588335 24.30523997 21.45333988 28.23924067 22.47096261  8.63573698 19.02319808 33.36199986  7.9955926   7.05975334  6.7400315   5.48122033  5.61872798  5.94528702  7.66093893  9.76583671 14.74487115 28.31454491 25.30736041 20.72834215],0.8180351955388848
45,Pauli,1,3,full,['Tc'],[36.19],[27.79041747],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[23.57308523 18.25780545 24.94447583 32.34842489 23.31384861 13.60871374 14.15352458 29.79601917  4.46147854  2.8874369   8.50964299  7.85143415 10.89185356 11.21607947 11.92132048 11.31782476 10.73377114 33.4309154  23.70078578 26.55432567],0.822829449456516
45,Pauli,1,3,circular,['Tc'],[36.19],[33.21030205],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[25.5075607  17.87494726 23.78718108 31.13247322 24.46078045 11.9629628  15.85807196 30.3390972   4.71921872  4.34172738  8.27963661  9.18016676 10.96385345 11.06477504 11.05658415 10.36867629  9.65111245 34.36926248 22.87409838 23.54029561],0.8277308889851367
45,Pauli,1,4,linear,['Tc'],[36.19],[27.0570147],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Pr' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl'],[23.48 16.16 24.44 37.64 20.98  8.52 22.18 40.5   1.65  0.25  5.2   6.17  7.06  7.82  8.45  8.96  9.75 35.35 38.54 22.09],[21.80312398 18.17742446 22.17867409 29.42875747 24.02798288  7.80316887 21.84385479 37.18354036 11.64022933  7.12471689  5.35807631  5.36052073  7.06075853  8.10960341 10.13596246 11.46818423 13.58672025 32.9595591  30.88392029 23.87247334],0.8926308938640286
